"15/18" "15/19" "21/22" "12/16" "28/30" "17/18" "12/12" "11/11" "11/11" "11/13" "5/8" "8/10" "10/12" "15/16" "16/18" "21/23" "13/14" "32.2/32.2" "12/13" "12/13" "12/12" "8/10" "12/14" "6/6" "8/11" "11/11" 0.408435 0.52338 0.484071 0.421292 0.42541 0.361741 0.405189 0.427629 0.462843 0.421405 0.413457 0.497277 0.410054 0.442842 1367.69 131.331 93.0182 116.772
"15/18" "15/19" "21/22" "12/16" "28/30" "17/18" "12/12" "11/11" "8/10" "11/13" "5/8" "8/10" "10/12" "15/16" "16/18" "21/23" "13/14" "28/32.2" "12/13" "12/13" "12/12" "10/11" "12/14" "6/6" "8/11" "11/11" 0.472324 0.486624 0.486686 0.465816 0.454434 0.458705 0.447151 0.471599 0.495306 0.496227 0.498685 0.452113 0.492521 0.461479 1563.64 53.3597 95.5257 111.306
"15/18" "15/19" "21/22" "12/16" "28/30" "17/18" "12/12" "11/12" "8/10" "11/13" "5/8" "8/10" "10/12" "15/16" "16/18" "21/23" "13/14" "32.2/32.2" "12/13" "12/13" "12/12" "10/11" "12/14" "6/6" "8/11" "11/11" 0.177617 0.183413 0.22096 0.186743 0.202666 0.128729 0.226367 0.243636 0.155338 0.197946 0.20445 0.191515 0.133344 0.190271 356.351 625.989 30.8369 127.976
"15/18" "15/19" "21/22" "12/16" "28/30" "17/18" "12/12" "11/11" "8/10" "11/13" "5/8" "8/10" "10/12" "15/16" "16/18" "21/23" "13/14" "32.2/32.2" "12/13" "12/13" "12/12" "10/11" "12/14" "6/6" "8/11" "11/11" 0.214447 0.190857 0.238347 0.273953 0.199109 0.201844 0.217014 0.218801 0.267309 0.198381 0.246617 0.23247 0.17297 0.216877 846.93 1109.44 37.4016 132.443
"15/16" "15/19" "21/22" "12/16" "28/30" "17/18" "12/12" "11/11" "8/10" "11/13" "5/8" "8/10" "10/12" "18/18" "16/18" "21/23" "13/14" "32.2/32.2" "12/13" "12/13" "12/12" "10/11" "12/14" "6/6" "8/11" "11/11" 0.128315 0.154913 0.147282 0.108536 0.159048 0.077537 0.0943958 0.108737 0.128396 0.0967042 0.102775 0.14543 0.175035 0.11446 501.54 1958.55 16.1579 118.272
"15/18" "15/19" "22/22" "12/16" "28/30" "17/18" "12/12" "11/11" "8/10" "11/13" "5/8" "8/10" "10/12" "15/16" "16/18" "21/23" "13/14" "32.2/32.2" "12/13" "12/13" "12/12" "10/11" "12/14" "6/6" "8/11" "11/11" 0.384982 0.427853 0.443821 0.458338 0.357753 0.428725 0.433761 0.352145 0.381962 0.408174 0.427616 0.439732 0.388874 0.411578 2653.86 447.525 84.9038 120.955
"15/18" "15/19" "21/22" "12/16" "28/30" "17/18" "12/12" "11/11" "8/10" "11/13" "5/8" "8/10" "10/12" "15/16" "16/18" "21/23" "13/14" "32.2/32.2" "12/13" "12/13" "12/12" "10/11" "12/14" "6/6" "8/11" "11/12" 0.19847 0.277925 0.22597 0.257344 0.29861 0.252388 0.262559 0.274593 0.333669 0.275272 0.212478 0.249866 0.235945 0.254088 1330.3 1363.56 48.0234 139.044
"16/18" "15/19" "21/22" "12/16" "28/30" "17/18" "12/12" "11/11" "8/10" "11/13" "5/8" "8/10" "10/12" "15/18" "16/18" "21/23" "13/14" "32.2/32.2" "12/13" "12/13" "12/12" "10/11" "12/14" "6/6" "8/11" "11/11" 0.340867 0.345882 0.347085 0.328016 0.3297 0.366863 0.326837 0.407431 0.361314 0.352956 0.354278 0.356573 0.324835 0.353732 1561.02 613.869 71.7745 130.305
"15/18" "15/19" "21/22" "12/16" "28/30" "17/18" "12/12" "11/11" "8/10" "11/13" "5/8" "8/10" "10/11" "15/16" "16/18" "21/23" "13/14" "32.2/32.2" "12/13" "12/13" "12/12" "10/11" "12/14" "6/6" "8/11" "10/12" 0.330219 0.316319 0.253897 0.292074 0.301881 0.291206 0.284041 0.271761 0.347579 0.321022 0.338007 0.378351 0.309849 0.310021 530.813 343.849 61.1527 134.875
"15/18" "15/19" "21/22" "12/16" "28/30" "17/18" "12/12" "11/11" "8/10" "11/13" "5/8" "8/10" "10/12" "15/16" "16/18" "21/23" "13/14" "28/32.2" "12/13" "12/13" "12/12" "10/11" "12/14" "6/6" "8/11" "11/11" 0.25231 0.268482 0.274787 0.249701 0.242509 0.29322 0.291545 0.192955 0.269266 0.225547 0.231463 0.239392 0.235703 0.248965 174.878 195.268 45.5159 135.288
"15/18" "15/18" "21/22" "12/16" "28/30" "17/18" "12/12" "11/11" "8/10" "11/13" "5/8" "8/10" "10/12" "15/16" "16/19" "21/23" "13/14" "32.2/32.2" "12/13" "12/13" "12/12" "10/11" "12/14" "6/6" "8/11" "11/11" 0.218877 0.232851 0.180784 0.238275 0.206703 0.18811 0.155868 0.195994 0.251165 0.188247 0.205465 0.241425 0.204418 0.207638 459.002 669.465 34.8941 130.342
"15/18" "15/19" "21/22" "12/16" "28/30" "17/18" "13/13" "11/11" "8/10" "11/13" "5/8" "8/10" "10/12" "15/16" "16/18" "21/23" "13/14" "32.2/32.2" "12/13" "12/12" "12/12" "10/11" "12/14" "6/6" "8/11" "11/11" 0.210878 0.212116 0.18114 0.215968 0.251206 0.168906 0.250162 0.210005 0.211923 0.253513 0.252247 0.188469 0.235075 0.202629 1369.68 2099.51 34.8941 134.377
"15/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/11" "8/10" "11/13" "5/8" "8/10" "10/12" "15/16" "16/18" "21/23" "13/14" "30/32.2" "12/13" "12/13" "12/12" "10/11" "12/14" "6/6" "8/11" "11/11" 0.454924 0.381558 0.392216 0.355102 0.353913 0.381378 0.357748 0.364549 0.369997 0.380463 0.392325 0.441675 0.347464 0.371487 2283.48 681.6 75.8317 127.606
"15/18" "15/19" "21/22" "12/16" "28/30" "17/18" "12/12" "11/11" "8/10" "12/13" "5/8" "8/10" "10/12" "15/16" "16/18" "21/23" "13/14" "32.2/32.2" "12/13" "12/13" "12/12" "10/11" "11/14" "6/6" "8/11" "11/11" 0.0559136 0.0524584 0.0395202 0.0931711 0.0848245 0.0438849 0.0374974 0.0528826 0.0545473 0.118848 0.0993645 0.0423145 0.0464247 0.0588364 546.508 6338.97 7.08577 98.3497
"15/18" "15/19" "21/22" "12/16" "28/30" "17/18" "12/12" "11/11" "8/10" "11/13" "5/8" "8/10" "10/12" "15/16" "16/18" "21/23" "13/14" "28/32.2" "12/13" "12/13" "12/12" "10/11" "12/14" "6/6" "8/11" "11/11" 0.459755 0.407962 0.485128 0.441975 0.481019 0.425886 0.475311 0.388565 0.412541 0.515274 0.449426 0.466624 0.467223 0.449571 429.365 33.2486 93.0182 113.662
"15/18" "15/19" "21/22" "12/16" "28/30" "17/18" "12/12" "11/11" "8/10" "11/13" "5/8" "8/10" "10/12" "15/16" "16/18" "21/23" "13/14" "32.2/32.2" "12/13" "12/13" "12/12" "10/11" "12/14" "6/6" "8/11" "11/11" 0.252017 0.2489 0.227416 0.276957 0.300427 0.313626 0.256015 0.320872 0.312669 0.267449 0.254908 0.254902 0.288158 0.269461 1372.45 1139.23 50.5309 135.284
"15/18" "15/19" "21/22" "12/16" "28/30" "17/18" "12/12" "11/11" "8/10" "11/13" "5/8" "10/11" "10/12" "15/16" "16/18" "21/23" "13/14" "32.2/32.2" "12/13" "12/13" "12/12" "10/11" "12/14" "6/6" "8/11" "11/11" 0.335299 0.311832 0.386991 0.389758 0.367532 0.299279 0.291478 0.28238 0.336526 0.352369 0.320033 0.324033 0.377733 0.335584 1031.94 478.921 67.7174 133.092
"15/18" "15/19" "21/22" "12/16" "28/30" "17/18" "12/12" "11/11" "8/11" "11/13" "5/8" "8/10" "10/12" "15/16" "16/18" "21/23" "13/14" "32.2/32.2" "12/13" "12/13" "12/12" "10/11" "12/14" "6/6" "8/11" "11/11" 0.393554 0.317258 0.396969 0.370707 0.395858 0.395771 0.432717 0.37898 0.394653 0.383259 0.387062 0.38507 0.35176 0.392691 1880.58 410.339 82.3964 126.882
"15/18" "15/19" "21/22" "12/16" "28/30" "17/18" "12/12" "11/11" "8/10" "12/14" "5/8" "8/10" "10/12" "15/16" "16/18" "21/23" "13/14" "32.2/32.2" "12/13" "12/13" "12/12" "10/11" "11/13" "6/6" "8/11" "11/11" 0.333956 0.279701 0.294505 0.339523 0.230076 0.274596 0.305427 0.358393 0.292764 0.300221 0.33447 0.232644 0.313706 0.305782 390.01 213.094 61.1527 137.565
"15/18" "15/19" "21/22" "12/16" "28/30" "17/18" "12/12" "11/11" "8/10" "11/13" "5/8" "10/11" "10/12" "15/16" "16/18" "21/23" "13/14" "32.2/32.2" "12/13" "12/13" "12/12" "10/11" "12/14" "6/6" "8/8" "11/11" 0.287256 0.279221 0.25742 0.282459 0.301857 0.245113 0.238716 0.278765 0.243926 0.246529 0.263364 0.350492 0.312472 0.262959 993.444 889.786 50.5309 139.829
"15/15" "15/19" "21/22" "12/16" "28/30" "17/18" "12/12" "11/11" "8/10" "11/13" "5/8" "8/10" "10/12" "16/18" "16/18" "21/23" "13/14" "32.2/32.2" "12/13" "12/13" "12/12" "10/11" "12/14" "6/6" "8/11" "11/11" 0.505407 0.493094 0.470584 0.470925 0.465751 0.499629 0.451309 0.544922 0.51569 0.452678 0.503759 0.493203 0.447591 0.475828 601.934 6.3276 97.0754 106.837
"15/18" "15/19" "21/21" "12/16" "28/30" "17/18" "12/12" "11/11" "8/10" "11/13" "5/8" "8/10" "10/12" "15/16" "16/18" "22/23" "13/14" "32.2/32.2" "12/13" "12/13" "12/12" "10/11" "12/14" "6/6" "8/11" "11/11" 0.242581 0.215865 0.229205 0.209014 0.205338 0.205211 0.18055 0.220041 0.211845 0.178061 0.228206 0.206487 0.183287 0.211491 1733.19 2380.07 37.4016 136.717
"15/18" "15/19" "21/22" "12/16" "28/30" "17/18" "12/12" "11/11" "8/10" "12/14" "5/8" "8/10" "10/12" "15/16" "16/18" "21/23" "13/14" "32.2/32.2" "12/13" "12/13" "12/12" "10/11" "11/13" "6/6" "8/11" "11/11" 0.202852 0.180083 0.172863 0.169777 0.209814 0.18639 0.169579 0.157497 0.182852 0.182792 0.209453 0.178811 0.227477 0.188527 770.188 1308.57 30.8369 129.427
"15/15" "15/19" "21/22" "12/16" "28/30" "17/18" "12/12" "11/11" "8/10" "11/13" "5/8" "8/10" "10/12" "16/18" "16/18" "21/23" "13/14" "32.2/32.2" "12/13" "12/13" "12/12" "10/11" "12/14" "6/6" "8/11" "11/11" 0.251213 0.227243 0.271635 0.281985 0.312994 0.277321 0.32836 0.294931 0.250495 0.264152 0.233411 0.277401 0.243511 0.245042 958.476 1019.1 45.5159 138.151
"15/18" "15/18" "21/22" "12/16" "28/30" "17/18" "12/12" "11/11" "8/10" "11/13" "5/8" "8/10" "10/12" "15/16" "16/19" "21/23" "13/14" "32.2/32.2" "12/13" "12/13" "12/12" "10/11" "12/14" "6/6" "8/11" "11/11" 0.400392 0.397764 0.392794 0.425066 0.421025 0.479793 0.472375 0.397225 0.487986 0.532287 0.442699 0.531339 0.422468 0.449697 1752.09 111.232 93.0182 113.604
"15/18" "16/18" "21/22" "12/16" "28/30" "17/18" "12/12" "11/11" "8/10" "11/13" "5/8" "8/10" "10/12" "15/16" "15/19" "21/23" "13/14" "32.2/32.2" "12/13" "12/13" "12/12" "10/11" "12/14" "6/6" "8/11" "11/11" 0.280844 0.266603 0.254116 0.190547 0.220337 0.22946 0.196972 0.190043 0.206072 0.266268 0.220598 0.249395 0.19692 0.222899 174.73 224.16 39.909 136.65
"15/18" "15/19" "21/22" "12/16" "28/30" "17/18" "12/12" "11/11" "8/10" "11/13" "5/8" "11/11" "10/12" "15/16" "16/18" "21/23" "13/14" "32.2/32.2" "12/13" "12/13" "12/12" "10/11" "12/14" "6/6" "8/10" "11/11" 0.0644356 0.0615863 0.125637 0.044536 0.0180417 0.0482854 0.0361041 0.0490074 0.0685935 0.0749534 0.0614592 0.0172228 0.074518 0.0451236 49.2975 871.375 5.53606 96.9893
"15/18" "15/19" "21/22" "12/16" "28/30" "17/18" "12/12" "11/11" "8/10" "11/13" "5/6" "8/10" "10/11" "15/16" "16/18" "21/23" "13/14" "32.2/32.2" "12/13" "12/13" "12/12" "10/11" "12/14" "8/8" "8/11" "12/12" 0.428353 0.477281 0.453717 0.452848 0.41067 0.435429 0.430161 0.470487 0.406937 0.381402 0.466773 0.413014 0.417218 0.438038 841.356 81.1862 90.5107 115.834
"15/18" "15/19" "21/22" "12/16" "28/30" "17/18" "12/12" "11/11" "8/10" "11/13" "5/6" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "32.2/32.2" "12/13" "12/13" "12/12" "10/11" "12/14" "8/8" "8/11" "10/10" 0.204634 0.258329 0.216023 0.21048 0.222263 0.245123 0.26622 0.267891 0.205055 0.201271 0.223167 0.192365 0.187079 0.201515 440.381 680.27 33.3444 129.162
"15/18" "15/19" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/11" "8/10" "11/13" "5/6" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "28/28" "12/13" "12/13" "12/12" "10/11" "12/14" "8/8" "8/11" "10/10" 0.396676 0.332337 0.46178 0.37572 0.355401 0.36407 0.347936 0.378839 0.408203 0.381082 0.333381 0.361323 0.443074 0.383129 1446.46 416.867 79.8889 128.018
"15/18" "15/19" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "28/28" "12/13" "12/13" "11/12" "10/11" "12/14" "8/8" "8/11" "10/10" 0.263691 0.290292 0.280574 0.219738 0.215336 0.289313 0.202127 0.264538 0.257255 0.261443 0.182463 0.283677 0.256272 0.249386 616.557 644.842 45.5159 134.986
"15/18" "15/18" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/11" "8/10" "11/13" "5/6" "8/10" "11/12" "15/16" "16/19" "21/23" "13/14" "28/28" "12/13" "12/13" "12/12" "10/11" "12/14" "8/8" "8/11" "10/10" 0.2772 0.234363 0.219861 0.233121 0.247754 0.252492 0.259184 0.229084 0.299346 0.27221 0.22939 0.208339 0.21567 0.250945 747.411 753.717 45.5159 133.877
"15/18" "15/19" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/11" "8/10" "13/14" "5/6" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "28/28" "12/13" "12/13" "12/12" "10/11" "11/12" "8/8" "8/11" "10/10" 0.0378082 0.0265749 0.0298428 0.0692126 0.0569741 0.0444038 0.0663764 0.0438391 0.0437088 0.0225383 0.0790384 0.0200796 0.0209268 0.0247359 6.21705 1041.73 3.02859 80.9814
"15/18" "15/19" "21/22" "12/16" "30/32.2" "12/17" "12/12" "11/11" "8/10" "11/13" "5/6" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "28/28" "13/18" "12/13" "12/12" "10/11" "12/14" "8/8" "8/11" "10/10" 0.489365 0.379775 0.366941 0.432145 0.406765 0.366993 0.42992 0.460498 0.406937 0.454593 0.429816 0.358273 0.439544 0.418574 1442.19 226.34 86.4535 119.7
"15/18" "16/18" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/11" "8/10" "11/13" "5/6" "8/10" "11/12" "15/16" "15/19" "21/23" "13/14" "28/28" "12/13" "12/13" "12/12" "10/11" "12/14" "8/8" "8/11" "10/10" 0.28473 0.27002 0.280849 0.304362 0.22196 0.248351 0.252914 0.303028 0.283567 0.328609 0.290772 0.298866 0.315482 0.278337 722.154 547.165 52.0806 133.44
"15/18" "15/19" "21/22" "12/16" "30/32.2" "17/18" "13/13" "11/11" "8/10" "11/13" "5/6" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "28/28" "12/13" "12/13" "12/12" "10/11" "12/14" "8/8" "8/11" "10/10" 0.24693 0.254036 0.235332 0.251809 0.270867 0.272045 0.296587 0.2945 0.282235 0.20876 0.234939 0.253058 0.295476 0.252535 1219.99 1224.44 45.5159 132.76
"15/18" "15/19" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/11" "8/10" "11/13" "5/6" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "28/30" "12/13" "12/13" "12/12" "10/11" "12/14" "8/8" "8/11" "10/10" 0.140908 0.117054 0.0969252 0.107903 0.147855 0.0743302 0.108162 0.103986 0.148536 0.108061 0.109773 0.0624455 0.116598 0.0993767 181.358 881.133 12.1007 101.603
"15/18" "15/19" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/11" "8/10" "11/13" "5/6" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "28/28" "12/13" "12/13" "12/12" "10/11" "12/14" "8/8" "8/11" "10/10" 0.224804 0.281262 0.299626 0.30607 0.336179 0.347885 0.325524 0.307418 0.259456 0.30186 0.31639 0.247212 0.281159 0.299848 919.362 625.685 58.6452 135.603
"15/18" "15/19" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/11" "8/10" "11/13" "5/6" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "28/28" "12/13" "12/13" "12/12" "10/11" "12/14" "8/8" "8/11" "10/10" 0.31261 0.283838 0.247666 0.297791 0.277078 0.298024 0.303973 0.271262 0.314254 0.276847 0.265875 0.2689 0.286666 0.286569 186.213 149.979 54.588 134.411
"15/18" "15/19" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/11" "8/10" "11/13" "5/6" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "28/28" "12/13" "12/13" "12/12" "10/11" "12/14" "8/8" "8/11" "10/10" 0.2215 0.196949 0.25501 0.255555 0.250434 0.244279 0.200483 0.255835 0.174915 0.222035 0.287693 0.196321 0.250788 0.218575 2019.01 2674.86 37.4016 131.139
"15/18" "15/19" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/11" "8/10" "11/13" "5/6" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "28/28" "12/13" "12/13" "12/12" "10/11" "12/14" "8/8" "8/11" "10/10" 0.136693 0.198605 0.206113 0.173336 0.192782 0.200992 0.179649 0.0973609 0.138029 0.234714 0.186515 0.179494 0.241268 0.185569 654.456 1230.94 30.8369 131.949
"15/18" "15/19" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/11" "8/10" "11/13" "5/5" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "28/28" "12/13" "12/13" "12/12" "10/11" "12/14" "6/8" "8/11" "10/10" 0.304027 0.271106 0.295289 0.242443 0.273892 0.320805 0.323345 0.252183 0.349162 0.275188 0.272751 0.327314 0.299213 0.292048 164.212 126.932 57.0955 136.981
"15/18" "15/19" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/11" "10/11" "11/13" "5/6" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "28/28" "12/13" "12/13" "12/12" "8/11" "12/14" "8/8" "8/11" "10/10" 0.0802378 0.0635863 0.108197 0.121443 0.0700523 0.0510664 0.0907084 0.0771605 0.0890408 0.100205 0.0769862 0.0946212 0.0932402 0.0694245 299.343 2439.29 7.08577 82.5744
"15/18" "15/19" "21/22" "12/16" "30/32.2" "13/18" "12/12" "11/11" "8/10" "11/13" "5/6" "10/10" "11/12" "15/16" "16/18" "21/23" "13/14" "28/28" "12/17" "12/13" "12/12" "10/11" "12/14" "8/8" "8/11" "10/12" 0.366275 0.361362 0.346608 0.434101 0.396077 0.31843 0.395604 0.337888 0.385924 0.394089 0.315854 0.365853 0.320068 0.34909 1023.7 401.533 71.7745 132.965
"16/18" "15/19" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/11" "8/10" "11/13" "5/6" "8/10" "10/12" "15/18" "16/18" "21/23" "13/14" "28/28" "12/13" "12/13" "12/12" "10/11" "12/14" "8/8" "8/11" "11/11" 0.152049 0.118349 0.11057 0.124086 0.105542 0.168094 0.120304 0.105259 0.103696 0.117951 0.169038 0.151325 0.153079 0.121949 204.465 694.09 16.1579 110.14
"15/18" "15/19" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/11" "8/10" "11/13" "5/6" "8/10" "10/12" "15/16" "16/18" "21/23" "13/14" "28/28" "12/13" "12/13" "12/12" "10/11" "12/14" "8/8" "8/11" "11/11" 0.425652 0.445629 0.414919 0.358601 0.464955 0.424323 0.449764 0.439582 0.435487 0.436718 0.454391 0.462215 0.478073 0.434177 2895.55 344.728 90.5107 117.651
"15/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/11" "8/10" "11/13" "5/6" "8/10" "10/12" "15/16" "16/18" "21/23" "13/14" "30/30" "12/13" "12/13" "12/12" "8/11" "12/14" "8/8" "8/11" "11/11" 0.1887 0.092115 0.180489 0.13317 0.122228 0.132327 0.152794 0.111205 0.205173 0.120921 0.148082 0.169615 0.126075 0.138647 349.285 1026.91 20.2151 120.375
"15/18" "15/19" "21/22" "13/16" "28/32.2" "17/18" "12/12" "11/11" "8/10" "11/13" "5/6" "8/10" "10/12" "15/16" "16/18" "21/23" "12/14" "30/30" "12/13" "12/13" "12/12" "10/11" "12/14" "8/8" "8/11" "11/11" 0.206889 0.224163 0.260538 0.25102 0.231584 0.227585 0.201619 0.257049 0.20177 0.179797 0.241403 0.288515 0.186377 0.215493 1086.2 1437.68 37.4016 133.521
"15/18" "15/19" "21/22" "12/16" "28/32.2" "12/18" "12/12" "11/11" "8/10" "11/13" "5/6" "8/10" "10/12" "15/16" "16/18" "21/23" "13/14" "30/30" "13/17" "12/13" "12/12" "10/11" "12/14" "8/8" "8/11" "11/11" 0.125677 0.079105 0.100466 0.0624761 0.0646299 0.0812195 0.0971126 0.0691373 0.0944683 0.0823161 0.067336 0.0570186 0.0673177 0.0763677 128.111 810.214 9.59324 104.931
"16/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/11" "8/10" "11/13" "6/8" "8/10" "10/11" "15/15" "16/18" "21/23" "13/14" "30/30" "12/13" "12/13" "12/12" "10/11" "12/14" "5/5" "8/11" "11/12" 0.232057 0.238524 0.267363 0.223852 0.312747 0.25754 0.252399 0.302951 0.24055 0.272086 0.264609 0.287369 0.183745 0.237675 1872.98 2040.54 43.9662 138.811
"16/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "6/8" "8/10" "10/12" "15/15" "16/18" "21/23" "13/14" "30/30" "12/13" "12/13" "11/11" "10/11" "12/14" "5/5" "8/11" "11/11" 0.380945 0.345801 0.385624 0.344868 0.290965 0.376366 0.330933 0.364468 0.350393 0.316184 0.350785 0.350071 0.367566 0.351735 1766.91 691.539 71.7745 131.441
"15/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "13/13" "11/12" "8/10" "11/13" "6/8" "8/10" "10/12" "15/16" "16/18" "21/23" "13/14" "30/30" "12/13" "12/13" "11/11" "10/11" "12/14" "5/5" "8/11" "11/11" 0.516436 0.457468 0.482119 0.443586 0.474261 0.485889 0.462846 0.513689 0.503735 0.510622 0.506668 0.468594 0.566236 0.468281 3110.45 70.5585 97.0754 110.091
"15/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "12/13" "6/8" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "30/30" "12/13" "12/13" "11/11" "10/11" "11/14" "5/5" "8/11" "10/10" 0.335193 0.417764 0.360992 0.349396 0.343057 0.349563 0.34245 0.317864 0.324258 0.337399 0.367564 0.352441 0.345811 0.33426 433.81 196.809 67.7174 133.88
"15/18" "15/18" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "6/8" "8/10" "11/12" "15/16" "16/19" "21/23" "13/14" "30/30" "12/13" "12/13" "11/11" "10/11" "12/14" "5/5" "8/11" "10/10" 0.17355 0.150575 0.181803 0.176656 0.21769 0.146361 0.149795 0.181243 0.194309 0.170273 0.180717 0.249492 0.141565 0.176411 558.488 1073.13 29.2872 133.062
"15/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "6/8" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "30/30" "12/13" "12/13" "11/11" "10/11" "12/14" "5/5" "8/11" "10/10" 0.25458 0.207382 0.229918 0.250741 0.202386 0.19864 0.194344 0.252342 0.245212 0.219534 0.217909 0.245493 0.228787 0.23124 648.382 739.851 41.4587 135.506
"15/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "13/14" "6/8" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "30/30" "12/13" "12/13" "11/11" "10/11" "11/12" "5/5" "8/11" "10/10" 0.0252438 0.0398441 0.0460182 0.0347053 0.0438102 0.0666721 0.0504452 0.0255226 0.0883928 0.0638581 0.0147706 0.0265434 0.0576492 0.0353442 32.178 863.981 3.02859 56.3666
"15/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "6/8" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "30/30" "12/13" "12/13" "11/11" "10/11" "12/14" "5/6" "8/11" "10/10" 0.0298005 0.0157064 0.0443591 0.0259976 0.0543711 0.0506137 0.013557 0.0607876 0.0473303 0.0289032 0.0237138 0.0434887 0.0347105 0.0390596 25.7229 413.9 5.53606 112.596
"16/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "6/8" "8/10" "11/12" "15/18" "16/18" "21/23" "13/14" "30/30" "12/13" "12/13" "11/11" "10/11" "12/14" "5/5" "8/11" "10/10" 0.233491 0.187817 0.203707 0.23689 0.254977 0.198861 0.161412 0.162004 0.260527 0.214227 0.222443 0.220572 0.164422 0.196909 725.143 1089.09 33.3444 132.917
"15/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "6/8" "8/10" "10/12" "15/16" "16/18" "21/23" "13/14" "30/30" "12/13" "12/13" "11/11" "10/11" "12/14" "5/5" "8/11" "11/12" 0.380877 0.407819 0.419956 0.367035 0.356602 0.331129 0.411019 0.389109 0.384212 0.348697 0.386981 0.387351 0.393846 0.383016 890.922 257.843 79.8889 128.079
"15/18" "15/19" "21/22" "12/16" "28/32.2" "12/17" "12/12" "11/12" "8/10" "11/13" "6/8" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "30/30" "13/18" "12/13" "12/12" "8/11" "12/14" "5/5" "8/11" "10/10" 0.361874 0.413868 0.251992 0.305446 0.315778 0.315058 0.321987 0.311936 0.279516 0.267845 0.324337 0.315315 0.281381 0.292131 1407.41 963.398 57.0955 136.926
"15/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/11" "11/13" "6/8" "8/10" "10/12" "15/16" "16/18" "21/23" "13/14" "30/30" "12/13" "12/13" "11/11" "8/10" "12/14" "5/5" "8/11" "11/11" 0.347636 0.290703 0.343475 0.325613 0.341057 0.304435 0.278809 0.321526 0.319428 0.32793 0.346945 0.399779 0.324978 0.335554 3770.63 1771.31 67.7174 133.11
