"15/15" "14/15" "12/14" "19/20" "X/Y" "11/13" "30/30" "14/15" "14/15" "9.3/9.3" "24/24" "14/17" "15/16" "10/11" "17/17" "X/Y" "11/14" "30/30" "12/16" "12/13.2" "9.3/9.3" "20/22" 0.346883 0.438697 0.43606 0.453882 0.411049 0.448071 0.40969 0.478203 0.44643 0.442594 0.464314 0.434284 2492.34 280.286 90.5107 117.601
"15/15" "14/15" "12/14" "19/20" "X/Y" "11/13" "30/30" "14/15" "14/15" "9.3/9.3" "24/24" "14/17" "15/16" "10/11" "17/17" "X/X" "11/14" "30/30" "12/16" "12/13.2" "9.3/9.3" "20/22" 0.0537587 0.0968922 0.100444 0.0781194 0.0656804 0.0878334 0.111163 0.0695142 0.0692711 0.0493554 0.065233 0.074438 20.7945 240.085 9.59324 107.848
"15/15" "14/15" "12/14" "19/20" "X/Y" "11/13" "30/30" "14/15" "14/15" "9.3/9.3" "24/24" "14/17" "15/16" "10/11" "17/17" "X/Y" "11/14" "30/30" "12/16" "12/13.2" "9.3/9.3" "20/22" 0.325664 0.350926 0.325967 0.348381 0.368062 0.353198 0.393714 0.390595 0.415272 0.347928 0.312248 0.370081 965.346 325.54 75.8317 128.372
"15/15" "14/15" "12/14" "19/20" "X/Y" "11/13" "30/30" "12/14" "14/15" "9.3/9.3" "24/24" "14/17" "15/16" "10/11" "17/17" "X/Y" "11/14" "30/30" "15/16" "12/13.2" "9.3/9.3" "20/22" 0.309707 0.259218 0.290118 0.312396 0.229345 0.295942 0.249243 0.319435 0.301441 0.33718 0.24949 0.274237 791.784 665.843 52.0806 136.184
"15/15" "14/15" "12/14" "19/20" "X/Y" "11/13" "30/30" "14/15" "14/15" "9.3/9.3" "24/24" "14/17" "15/16" "10/11" "17/17" "X/Y" "11/14" "30/30" "12/16" "12/13.2" "9.3/9.3" "20/22" 0.28087 0.221281 0.217712 0.311038 0.259035 0.272315 0.293199 0.275976 0.274149 0.244853 0.224929 0.254341 1240.81 1242.06 48.0234 138.86
"15/15" "14/15" "12/14" "19/20" "X/Y" "11/13" "30/30" "14/15" "14/15" "9.3/9.3" "24/24" "14/17" "15/16" "10/11" "17/17" "X/Y" "11/14" "30/30" "12/16" "12/13.2" "9.3/9.3" "20/22" 0.121188 0.0938487 0.0436158 0.0217458 0.0498032 0.050586 0.0365423 0.0276809 0.067385 0.0419922 0.0412407 0.0445503 154.195 2378.76 5.53606 98.2829
"15/15" "15/16" "12/14" "19/20" "X/Y" "11/13" "30/30" "14/15" "14/15" "9.3/9.3" "22/24" "14/17" "14/14" "10/11" "17/17" "X/Y" "11/14" "30/30" "12/16" "12/13.2" "9.3/9.3" "20/20" 0.0785592 0.0311475 0.111504 0.0558532 0.0917213 0.0557605 0.062631 0.0372298 0.104633 0.139226 0.0945752 0.0598397 47.2513 679.626 7.08577 96.6154
"15/15" "14/15" "12/14" "19/20" "X/Y" "11/13" "30/30" "14/15" "14/15" "9.3/9.3" "24/24" "14/17" "15/16" "10/11" "17/20" "X/Y" "11/14" "30/30" "12/16" "12/13.2" "9.3/9.3" "20/22" 0.484802 0.520759 0.470633 0.449204 0.486828 0.457032 0.45056 0.417207 0.470946 0.4432 0.515648 0.47006 1780.53 51.1328 97.0754 109.314
"15/15" "14/15" "12/14" "17/17" "X/Y" "11/13" "30/30" "14/15" "14/15" "9.3/9.3" "24/24" "14/17" "15/16" "10/11" "19/20" "X/Y" "11/14" "30/30" "12/16" "12/13.2" "9.3/9.3" "20/22" 0.112631 0.131431 0.0701025 0.0963162 0.0787715 0.0833859 0.119222 0.16001 0.0856883 0.101783 0.125153 0.094333 169.405 817.006 12.1007 107.575
"15/15" "14/15" "12/14" "19/20" "X/Y" "11/13" "30/30" "14/15" "14/15" "9.3/9.3" "24/24" "14/17" "15/16" "10/11" "17/20" "X/Y" "13/14" "30/30" "12/16" "12/13.2" "9.3/9.3" "20/22" 0.0752828 0.056504 0.012492 0.0554677 0.051254 0.0348177 0.0424463 0.018904 0.0397879 0.0784285 0.0398788 0.0263353 19.5304 1581.59 3.02859 76.0006
"15/15" "14/14" "12/14" "19/20" "X/Y" "11/13" "30/30" "14/15" "14/15" "9.3/9.3" "24/24" "14/17" "15/16" "10/11" "17/20" "X/Y" "11/14" "30/30" "12/16" "12/13.2" "9.3/9.3" "20/22" 0.180303 0.141845 0.134124 0.13429 0.164706 0.156071 0.207352 0.140566 0.205538 0.156045 0.152746 0.154141 759.601 1767.2 22.7225 120.204
"15/15" "14/15" "12/14" "19/20" "X/Y" "11/13" "30/30" "14/15" "13.2/14" "9.3/9.3" "24/24" "14/17" "15/16" "10/11" "17/20" "X/Y" "11/14" "30/30" "12/16" "12/15" "9.3/9.3" "20/22" 0.496532 0.463811 0.564767 0.526222 0.407744 0.46028 0.498232 0.531612 0.488483 0.437062 0.447399 0.477666 1108.95 6.07513 97.0754 106.06
