"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/25" "17/18" "15/17" "12/13" "22/23" "X/Y" "13/14" "29/30" "15/19" "14/15" "7/9.3" "20/22" 0.216003 0.252439 0.178735 0.147632 0.189159 0.224919 0.177407 0.179918 0.138705 0.148099 0.173764 0.189896 294.78 523.626 31.5927 131.51
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/25" "17/18" "15/18" "12/13" "22/23" "X/Y" "13/14" "29/30" "15/19" "14/15" "7/9.3" "20/22" 0.141837 0.150502 0.172547 0.136247 0.119215 0.155603 0.146859 0.1612 0.145468 0.16988 0.12743 0.155639 317.594 737.497 22.6659 118.54
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/25" "17/18" "15/18" "12/13" "22/23" "X/Y" "13/14" "29/30" "15/19" "14/15" "7/9.3" "20/22" 0.15504 0.18737 0.154834 0.135846 0.167749 0.169892 0.103254 0.170518 0.13611 0.114567 0.221814 0.138848 522.189 1563.55 20.5585 122.304
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/25" "17/18" "15/18" "12/13" "22/23" "X/Y" "13/14" "29/30" "15/19" "14/15" "7/9.3" "20/22" 0.151324 0.229838 0.161118 0.167568 0.1293 0.204035 0.191414 0.175333 0.195046 0.156363 0.232903 0.176476 449.38 803.871 28.1829 127.849
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "17/18" "15/18" "12/13" "22/23" "X/Y" "13/14" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.251042 0.250666 0.206088 0.176946 0.212309 0.250467 0.231337 0.254436 0.271295 0.25332 0.305168 0.227419 962.34 1146.57 40.5195 135.254
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "17/18" "15/18" "12/13" "22/23" "X/Y" "13/14" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.210855 0.171089 0.21483 0.167034 0.14509 0.220263 0.225415 0.248533 0.176418 0.189814 0.166905 0.186566 556.505 955.806 29.4853 125.197
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "17/18" "15/18" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.144176 0.171257 0.180503 0.155524 0.170819 0.172723 0.096704 0.132401 0.156691 0.0995201 0.197182 0.144076 215.126 595.234 20.5585 117.193
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "17/18" "15/18" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.185449 0.149369 0.0990765 0.154814 0.14449 0.185625 0.157726 0.187476 0.151524 0.145983 0.16602 0.154583 648.206 1470.26 22.6659 119.491
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "17/18" "15/18" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.16309 0.20147 0.134253 0.166337 0.130476 0.194131 0.161481 0.182045 0.163931 0.144158 0.153838 0.168867 281.505 611.92 26.0756 124.417
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "17/18" "15/18" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.182245 0.178002 0.152004 0.159201 0.125982 0.181926 0.141424 0.159399 0.101611 0.175095 0.209838 0.152127 1791.3 4404.2 22.6659 121.754
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/7" "20/20" "17/18" "15/18" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "14/15" "8/9.3" "22/25" 0.466728 0.472243 0.469978 0.450987 0.558475 0.448852 0.454283 0.570903 0.443666 0.550967 0.468897 0.48 103.691 0.0381781 98.2951 106.403
"16/16" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/7" "20/20" "17/18" "15/18" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "14/15" "8/9.3" "22/25" 0.30154 0.320008 0.260195 0.344822 0.252799 0.31118 0.331597 0.336413 0.297715 0.359021 0.272099 0.298056 861.024 558.761 58.3732 136.118
"16/16" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/7" "20/20" "17/18" "15/18" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "14/15" "8/9.3" "22/25" 0.300779 0.274502 0.217745 0.272704 0.259167 0.271362 0.296424 0.32511 0.270084 0.301683 0.209912 0.281866 385.184 304.53 54.9634 138.487
"16/16" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "17/18" "15/18" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.373689 0.279013 0.356726 0.328492 0.342023 0.355181 0.269341 0.333982 0.336784 0.398117 0.339727 0.338829 793.251 346.513 69.4073 134.486
"16/16" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "17/18" "15/18" "12/13" "22/23" "X/Y" "10/13" "29/29" "15/19" "14/15" "7/9.3" "22/25" 0.182283 0.195101 0.226957 0.187981 0.231617 0.203729 0.239543 0.1434 0.149883 0.193093 0.199189 0.204224 123.709 168.92 35.0024 133.493
