"16/17" "17/18" "9/11" "17/22" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "16/18" "15/17" "12/13" "20/23" "X/Y" "13/14" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.46761 0.446181 0.45429 0.454268 0.464977 0.460264 0.500171 0.492147 0.415912 0.433152 0.435891 0.454909 1428.81 73.1297 93.0182 111.26
"16/17" "17/18" "12/13" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "16/18" "15/17" "9/11" "22/23" "X/Y" "13/14" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.155538 0.154226 0.170543 0.201761 0.191134 0.154903 0.136717 0.179764 0.149336 0.148436 0.139028 0.167614 186.474 400.706 26.7797 129.024
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/15" "6/8" "20/20" "16/18" "15/17" "12/13" "22/23" "X/Y" "13/14" "29/30" "15/19" "14/14" "7/9.3" "22/25" 0.114122 0.0844395 0.134924 0.0926025 0.148155 0.143167 0.104226 0.127611 0.114374 0.112752 0.0944194 0.101667 195.88 940.438 13.6504 112.78
"16/17" "17/18" "9/11" "20/22" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "16/18" "15/17" "12/13" "17/23" "X/Y" "13/14" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.079931 0.0722303 0.111474 0.0904497 0.0703447 0.0258176 0.0860735 0.0877514 0.051928 0.051503 0.0539787 0.0638055 92.5692 908.483 7.08577 90.2942
"16/17" "17/18" "9/11" "20/23" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "16/18" "15/17" "12/13" "17/22" "X/Y" "13/14" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.279688 0.276826 0.226383 0.24363 0.374775 0.296604 0.245766 0.284748 0.262615 0.246885 0.246302 0.266128 534.16 457.88 50.5309 137.586
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "15/15" "6/8" "20/20" "16/18" "15/17" "12/13" "22/23" "X/Y" "13/14" "29/30" "15/19" "13/14" "7/9.3" "22/25" 0.507721 0.433052 0.516517 0.539434 0.504313 0.511718 0.51 0.458554 0.441777 0.573558 0.480899 0.475296 511.884 9.67325 97.0754 107.063
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "7/9.3" "20/20" "16/18" "15/17" "12/13" "22/23" "X/Y" "13/14" "29/30" "15/19" "14/15" "6/8" "22/25" 0.4561 0.403977 0.448866 0.473225 0.572003 0.491587 0.478106 0.489019 0.49419 0.490209 0.561101 0.478799 2557.86 8.89399 97.0754 105.584
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "29/29" "12/17" "13/14" "6/8" "20/20" "16/18" "15/17" "12/13" "22/23" "X/Y" "13/14" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.222984 0.234531 0.252865 0.26811 0.223967 0.228162 0.198405 0.190321 0.203781 0.231157 0.244214 0.219136 1046.25 1419.63 37.4016 130.713
"16/17" "17/18" "9/11" "17/23" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "18/18" "15/17" "12/13" "20/22" "X/Y" "10/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.482205 0.468169 0.46893 0.507881 0.406605 0.473963 0.533301 0.464667 0.417743 0.459377 0.45674 0.472139 787.473 14.0875 97.0754 108.414
"16/17" "17/18" "9/12" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "18/18" "15/17" "11/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.318165 0.363746 0.38866 0.349834 0.335928 0.367897 0.319964 0.402868 0.383497 0.392136 0.331642 0.358523 1898.48 638.138 74.282 132.118
"16/17" "17/18" "9/13" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "18/18" "15/17" "11/12" "22/23" "X/Y" "10/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.324366 0.367417 0.353836 0.322385 0.407389 0.348131 0.330781 0.297522 0.346422 0.39129 0.346372 0.3453 2338.76 885.013 69.2671 130.436
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "14/15" "6/8" "20/20" "18/18" "15/17" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "13/14" "7/9.3" "22/25" 0.174456 0.133476 0.136336 0.161415 0.157246 0.17075 0.129105 0.181291 0.144636 0.106922 0.162363 0.147839 237.85 674.904 22.7225 126.211
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "15/17" "13/14" "6/8" "20/20" "18/18" "15/17" "12/13" "22/23" "X/Y" "10/13" "29/30" "12/19" "14/15" "7/9.3" "22/25" 0.491644 0.424467 0.416119 0.484476 0.451666 0.441469 0.47055 0.415579 0.420934 0.386865 0.441317 0.437023 1433.86 143.852 90.5107 116.309
"16/17" "15/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "18/18" "15/17" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.231656 0.0843552 0.140983 0.126228 0.119015 0.121808 0.161533 0.124178 0.125722 0.138223 0.153352 0.11776 299.906 1200.49 16.1579 114.561
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "17/18" "15/17" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.35773 0.313879 0.337079 0.325291 0.304465 0.348172 0.270232 0.378917 0.360295 0.332759 0.311852 0.317856 853.415 455.309 62.7024 133.418
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "18/18" "15/17" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.278516 0.245929 0.317331 0.29633 0.323862 0.254372 0.243783 0.255914 0.292657 0.258606 0.263724 0.289383 1805.22 1234.36 57.0955 138.75
"16/17" "17/18" "9/11" "17/23" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "18/18" "15/17" "12/13" "20/22" "X/Y" "10/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.299273 0.301832 0.35658 0.303781 0.277385 0.264601 0.268532 0.299202 0.313551 0.260631 0.259708 0.317438 606.684 311.237 62.7024 133.674
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "17/19" "13/14" "6/8" "20/20" "18/18" "15/17" "12/13" "22/23" "X/Y" "10/13" "29/30" "12/15" "14/15" "7/9.3" "22/25" 0.0906016 0.20331 0.140639 0.203786 0.0990712 0.169766 0.165646 0.162871 0.154466 0.119424 0.12859 0.121825 150.598 474.017 16.1579 110.266
"16/17" "17/18" "9/11" "17/20" "X/Y" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "18/18" "15/17" "12/13" "22/23" "X/X" "10/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.294265 0.298067 0.246167 0.226965 0.222542 0.302646 0.230283 0.23592 0.180205 0.27026 0.221592 0.250502 385.537 370.159 45.5159 134.191
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "17/18" "15/17" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.254976 0.320096 0.297757 0.333437 0.285936 0.271522 0.303745 0.264195 0.321823 0.228991 0.285762 0.295279 2150.72 1427.64 57.0955 134.879
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "18/18" "15/17" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "13/15" "7/9.3" "22/25" 0.114638 0.159381 0.187749 0.183172 0.155073 0.177897 0.226198 0.173518 0.170787 0.218799 0.114859 0.164127 205.735 424.011 24.2723 119.522
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "22/22" "18/18" "15/17" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "14/15" "7/9.3" "20/25" 0.150661 0.13165 0.155292 0.128259 0.189049 0.128192 0.0943471 0.125326 0.133558 0.124205 0.111297 0.130992 729.499 2358.42 17.7076 111.839
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/15" "6/8" "20/20" "18/18" "15/17" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "13/14" "7/9.3" "22/25" 0.357617 0.358705 0.406588 0.315758 0.303018 0.340834 0.39934 0.355661 0.426714 0.31988 0.353677 0.361798 2734 1009.37 74.282 130.267
"16/17" "15/15" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "18/18" "17/18" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.378947 0.439008 0.401999 0.445646 0.393908 0.478215 0.431222 0.389478 0.465897 0.450136 0.431082 0.414113 1233.46 179.842 86.4535 121.9
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "29/29" "12/17" "13/14" "6/8" "20/20" "18/18" "15/17" "12/13" "22/23" "X/Y" "10/13" "30/30" "15/19" "14/15" "7/9.3" "22/25" 0.435784 0.39532 0.485889 0.405727 0.43785 0.451241 0.425825 0.445241 0.428942 0.440792 0.446072 0.438709 2337.51 236.632 90.5107 115.521
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "22/25" "18/18" "15/17" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "14/15" "7/9.3" "20/20" 0.31223 0.275221 0.312785 0.306532 0.325396 0.374738 0.280436 0.335643 0.304191 0.377923 0.342687 0.319223 1530.95 824.014 62.7024 132.587
"16/17" "17/18" "9/12" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "18/18" "15/17" "11/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.417281 0.464923 0.373616 0.458966 0.464426 0.476026 0.407995 0.44177 0.463627 0.415656 0.408016 0.452914 1103.11 72.4393 93.0182 112.151
"16/17" "17/18" "9/11" "22/23" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "18/18" "15/17" "12/13" "17/20" "X/Y" "10/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.453862 0.452218 0.449137 0.415497 0.431585 0.461995 0.47025 0.493486 0.413099 0.413384 0.463882 0.417327 1270.77 202.095 86.4535 120.31
"16/17" "15/17" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "18/18" "18/18" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.40068 0.368637 0.390107 0.352115 0.400542 0.385078 0.319316 0.404881 0.41828 0.337433 0.339646 0.376722 3231.01 916.121 78.3392 128.956
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "15/17" "13/14" "6/8" "20/20" "18/18" "15/17" "12/13" "22/23" "X/Y" "10/13" "29/30" "12/19" "14/15" "7/9.3" "22/25" 0.306892 0.318422 0.334777 0.310601 0.275874 0.316637 0.324021 0.383895 0.330006 0.365008 0.30016 0.317143 1499.31 831.726 62.7024 133.855
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/22" "18/18" "15/17" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "14/15" "7/9.3" "25/25" 0.372451 0.390591 0.391845 0.48551 0.456481 0.458727 0.412793 0.345283 0.374343 0.438142 0.445404 0.415382 2233.56 382.616 86.4535 121.269
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/13" "6/8" "20/20" "18/18" "15/17" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.448943 0.449976 0.385321 0.402586 0.443681 0.427175 0.404186 0.354945 0.430486 0.433904 0.463779 0.424963 361.4 48.3545 88.961 120.024
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "17/19" "13/14" "6/8" "20/20" "18/18" "15/17" "12/13" "22/23" "X/Y" "10/13" "29/30" "12/15" "14/15" "7/9.3" "22/25" 0.0332296 0.0524559 0.0731313 0.0512739 0.136615 0.0573508 0.0511099 0.0367866 0.0566544 0.0827424 0.054646 0.0600834 242.335 2494.41 7.08577 96.2029
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "14/14" "6/8" "20/20" "18/18" "15/17" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "13/15" "7/9.3" "22/25" 0.406175 0.36018 0.368144 0.29544 0.390147 0.430625 0.414289 0.368052 0.345847 0.341967 0.366789 0.370642 1851.49 571.608 75.8317 128.066
"16/17" "17/18" "9/11" "22/23" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "18/18" "15/17" "12/13" "17/20" "X/Y" "10/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.418815 0.407644 0.356273 0.35632 0.370081 0.435156 0.369921 0.367177 0.377352 0.360202 0.422951 0.397231 835.183 183.901 82.3964 124.513
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "22/25" "18/18" "15/17" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "14/15" "7/9.3" "20/25" 0.0515003 0.0469615 0.0420193 0.0345077 0.0179527 0.0827946 0.0469408 0.0419597 0.0406428 0.0165486 0.0313681 0.0334866 99.9012 3438.85 3.02859 59.5505
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "15/19" "13/14" "6/8" "20/20" "18/18" "15/17" "12/13" "22/23" "X/Y" "10/13" "29/30" "12/17" "14/15" "7/9.3" "22/25" 0.262725 0.309898 0.28934 0.241279 0.238755 0.248822 0.262912 0.22739 0.291953 0.25627 0.220678 0.256715 27.3709 32.0072 48.0234 137.15
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/25" "18/18" "15/17" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "14/15" "7/9.3" "22/22" 0.0807935 0.0511308 0.0450576 0.0388757 0.0593352 0.0521318 0.0939061 0.10022 0.0459783 0.0765857 0.102839 0.0608913 390.994 3829.64 7.08577 94.859
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "29/30" "12/17" "13/14" "6/8" "20/20" "18/18" "15/17" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.206681 0.191901 0.189859 0.209085 0.212359 0.169834 0.221307 0.213637 0.166054 0.182256 0.179939 0.187584 1097.27 2041.74 30.8369 130.222
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "18/18" "15/17" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.307442 0.236865 0.269783 0.244466 0.229062 0.30209 0.235134 0.256402 0.230925 0.199037 0.217192 0.2538 187.616 183.781 48.0234 139.254
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "7/8" "20/20" "18/18" "15/17" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "14/15" "6/9.3" "22/25" 0.113415 0.161394 0.174034 0.13764 0.175993 0.144979 0.157725 0.188537 0.164422 0.177372 0.152054 0.158129 388.254 961.61 24.2723 124.9
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/15" "6/8" "20/20" "18/18" "15/17" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "13/14" "7/9.3" "22/25" 0.0983811 0.0967159 0.0813595 0.168358 0.103056 0.0779699 0.094949 0.11102 0.0855343 0.085097 0.109558 0.0905923 117.613 555.81 12.1007 112.434
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/9.3" "20/20" "18/18" "15/17" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "14/15" "7/8" "22/25" 0.0653277 0.0651422 0.0533783 0.0814544 0.0728209 0.124927 0.0753457 0.0620959 0.0915342 0.0335842 0.0962982 0.0682465 75.1585 593.48 7.08577 84.0876
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "18/18" "15/17" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.458388 0.4514 0.465713 0.433923 0.394195 0.415498 0.391637 0.323093 0.424341 0.40982 0.470318 0.432645 675.322 78.81 90.5107 118.381
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "7/9.3" "20/20" "18/18" "15/17" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "14/15" "6/8" "22/25" 0.232896 0.324994 0.258948 0.231898 0.23735 0.292747 0.267778 0.220877 0.245312 0.240965 0.214399 0.262868 742.642 742.481 48.0234 132.863
"16/17" "17/18" "12/13" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "18/18" "15/17" "9/11" "22/23" "X/Y" "10/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.382359 0.361374 0.362013 0.343959 0.43073 0.382759 0.420646 0.396634 0.361877 0.332427 0.374612 0.373081 1904.57 561.64 75.8317 126.746
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/9.3" "20/20" "18/18" "15/17" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "14/15" "7/8" "22/25" 0.359126 0.395798 0.348584 0.367095 0.347537 0.383636 0.365415 0.361837 0.418717 0.374764 0.352948 0.379771 2022.41 524.483 78.3392 127.308
"16/17" "17/18" "9/11" "17/20" "X/Y" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "18/18" "15/17" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.257646 0.231629 0.275098 0.285621 0.265177 0.298726 0.301843 0.305726 0.277692 0.257963 0.293644 0.279239 340.743 254.737 54.588 139.32
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "29/30" "12/17" "13/14" "6/8" "20/20" "18/18" "15/17" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.140543 0.137392 0.0786419 0.103926 0.177145 0.163642 0.124112 0.103981 0.0789663 0.109912 0.0989664 0.103376 896.995 4092.89 13.6504 110.723
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/25" "18/18" "15/17" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "14/15" "7/9.3" "22/22" 0.390243 0.440195 0.413459 0.486182 0.457898 0.389997 0.399785 0.469644 0.391949 0.389905 0.434885 0.433823 1614.22 184.208 90.5107 117.819
"16/17" "15/17" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "18/18" "15/18" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.0388227 0.0522319 0.0387598 0.0740662 0.0527148 0.0267528 0.0167316 0.0324097 0.0780917 0.0222087 0.0769568 0.0502843 182.472 2616.91 5.53606 86.6723
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "18/18" "15/17" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.431258 0.412006 0.453576 0.375334 0.308154 0.420523 0.410677 0.407509 0.437969 0.362239 0.375401 0.397391 3065.87 666.967 82.3964 124.431
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "18/18" "15/17" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.107541 0.108725 0.0762698 0.0779474 0.0677285 0.0840123 0.0537976 0.0888641 0.112948 0.0999507 0.0661224 0.0783751 48.3324 396.775 9.59324 102.049
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "29/29" "12/17" "13/14" "6/8" "20/20" "18/18" "15/17" "12/13" "22/23" "X/Y" "10/13" "30/30" "15/19" "14/15" "7/9.3" "22/25" 0.344397 0.423868 0.366364 0.359425 0.40668 0.332946 0.345116 0.370144 0.394551 0.418866 0.328053 0.372074 736.362 211.761 75.8317 127.289
"16/17" "17/18" "9/11" "17/20" "X/Y" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "18/18" "15/17" "12/13" "22/23" "X/X" "10/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.501067 0.531821 0.43708 0.517532 0.411758 0.481268 0.454839 0.503112 0.457055 0.503913 0.418921 0.455729 1550.77 96.871 95.5257 113.891
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "16/18" "15/17" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.200395 0.211922 0.232331 0.202866 0.203601 0.239646 0.208595 0.19064 0.232505 0.242043 0.239166 0.212494 283.938 448.801 37.4016 135.904
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "18/18" "15/17" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.138263 0.0979686 0.0701617 0.0925693 0.0424322 0.130294 0.111431 0.114973 0.127495 0.0825263 0.0551833 0.0795057 219.201 1413.01 9.59324 100.49
"16/18" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "16/17" "15/17" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.0499623 0.0931004 0.101 0.090909 0.0621635 0.0851145 0.0652814 0.170955 0.0361103 0.0698166 0.0550025 0.0685114 72.908 612.015 7.08577 83.7428
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/25" "18/18" "15/17" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "14/15" "7/9.3" "22/22" 0.353321 0.355865 0.402285 0.378323 0.412393 0.385041 0.416597 0.351969 0.363008 0.380033 0.389377 0.384275 2142.12 579.983 79.8889 127.404
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "29/30" "12/17" "13/14" "6/8" "20/20" "18/18" "15/17" "12/13" "22/23" "X/Y" "10/13" "30/30" "15/19" "14/15" "7/9.3" "22/25" 0.29616 0.378001 0.315751 0.36119 0.297566 0.309603 0.302492 0.337788 0.236812 0.313589 0.313848 0.329541 451.686 224.125 65.2099 131.637
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "18/18" "15/17" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "13/15" "7/9.3" "22/25" 0.0348922 0.0261801 0.0169511 0.00895262 0.0205784 0.0186412 0.041071 0.0341343 0.0166734 0.02386 0.0171299 0.0220353 3.43792 699.495 3.02859 91.0324
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "14/15" "6/8" "20/20" "18/18" "15/17" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "13/14" "7/9.3" "22/25" 0.326968 0.336064 0.302078 0.283167 0.320766 0.314477 0.284364 0.287608 0.301389 0.233669 0.320212 0.290982 391.965 272.145 57.0955 137.685
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/15" "13/14" "6/8" "20/20" "18/18" "15/17" "12/13" "22/23" "X/Y" "10/13" "29/30" "17/19" "14/15" "7/9.3" "22/25" 0.114525 0.0815206 0.104679 0.0634892 0.100578 0.138741 0.10661 0.0811894 0.118873 0.0859464 0.118462 0.099228 244.568 1299.58 12.1007 101.77
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "22/25" "18/18" "15/17" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "14/15" "7/9.3" "20/25" 0.106189 0.0866248 0.095578 0.0505315 0.105726 0.0814363 0.0852595 0.047819 0.0305777 0.0906135 0.0378085 0.0492604 50.953 859.656 5.53606 88.5473
"16/17" "17/18" "11/12" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "18/18" "15/17" "9/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.394313 0.324188 0.359101 0.289993 0.385642 0.386253 0.420345 0.334942 0.374629 0.328427 0.343745 0.345186 3299.94 1358.56 69.2671 130.502
"17/18" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "16/16" "15/17" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.0746258 0.0712217 0.0645455 0.0949307 0.0358616 0.0862422 0.0713374 0.100559 0.0857419 0.0917777 0.0860998 0.081826 41.8423 356.412 9.59324 97.4252
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "18/18" "15/17" "12/13" "22/23" "X/Y" "10/13" "29/29" "15/19" "14/15" "7/9.3" "22/25" 0.333221 0.381856 0.437429 0.318755 0.36025 0.397785 0.355056 0.352242 0.329884 0.38054 0.345688 0.363848 915.308 355.588 74.282 129.126
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "7/8" "20/20" "18/18" "15/17" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "14/15" "6/9.3" "22/25" 0.335066 0.253725 0.26224 0.228784 0.255491 0.238188 0.280789 0.234702 0.274333 0.281223 0.280071 0.250522 745.376 699.523 45.5159 134.177
"16/17" "17/18" "9/11" "17/20" "X/X" "10/13" "30/30" "12/17" "13/14" "6/8" "20/20" "18/18" "15/17" "12/13" "22/23" "X/Y" "14/14" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.152314 0.138618 0.0362206 0.0926725 0.0959104 0.100126 0.143611 0.111225 0.0954652 0.0508249 0.131969 0.0984337 167.268 916.093 12.1007 102.673
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/15" "6/8" "20/20" "18/18" "15/17" "12/13" "22/23" "X/Y" "10/13" "29/30" "15/19" "13/14" "7/9.3" "22/25" 0.0566276 0.0637094 0.0978359 0.052369 0.0361708 0.0224972 0.055169 0.0620912 0.0373188 0.105921 0.0512255 0.0516154 76.8877 1117.59 5.53606 84.346
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "29/30" "12/17" "13/14" "6/8" "20/20" "18/18" "15/17" "12/13" "22/23" "X/Y" "10/13" "29/29" "15/19" "14/15" "7/9.3" "22/25" 0.191711 0.254845 0.226822 0.19855 0.221652 0.248903 0.299078 0.216231 0.270211 0.25907 0.299479 0.240465 303.319 288.847 43.9662 136.713
"16/17" "17/18" "9/11" "17/20" "X/Y" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "18/18" "15/17" "12/13" "22/23" "X/X" "10/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.1078 0.139103 0.188211 0.16003 0.203146 0.169917 0.146946 0.145495 0.1555 0.221956 0.198423 0.164197 811.092 1844.95 24.2723 119.461
