"15/18" "15/19" "21/22" "12/16" "28/30" "17/18" "12/12" "11/12" "8/10" "11/13" "6/8" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "32.2/32.2" "12/13" "12/13" "11/12" "10/11" "12/14" "5/5" "8/11" "10/10" 0.123002 0.134419 0.0978316 0.1081 0.153025 0.111165 0.0902429 0.120026 0.137911 0.122833 0.175311 0.0864589 0.108291 0.118458 374.947 1482.31 16.1579 113.802
"15/18" "15/19" "22/23" "12/16" "32.2/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "6/8" "8/10" "10/11" "15/16" "16/18" "21/21" "13/14" "28/30" "12/13" "12/13" "11/11" "10/11" "12/14" "5/5" "10/11" "12/12" 0.471907 0.422361 0.441639 0.414121 0.457087 0.474829 0.339837 0.492924 0.386896 0.446671 0.440028 0.440123 0.420585 0.428045 1316.73 169.369 88.961 118.534
"15/18" "15/19" "21/22" "12/16" "28/30" "17/18" "12/12" "11/12" "8/8" "11/13" "6/8" "8/10" "10/12" "15/16" "16/18" "21/23" "13/14" "32.2/32.2" "12/13" "12/13" "11/11" "10/11" "12/14" "5/5" "8/11" "11/11" 0.176124 0.175073 0.210939 0.145176 0.16516 0.147107 0.14249 0.145037 0.18957 0.147215 0.172862 0.197227 0.155172 0.168247 466.896 1066.52 26.7797 128.445
"15/16" "15/19" "21/22" "12/16" "28/30" "17/18" "12/12" "11/12" "8/10" "11/13" "6/8" "8/10" "10/12" "18/18" "16/18" "21/23" "13/14" "32.2/32.2" "12/13" "12/13" "11/11" "10/11" "12/14" "5/5" "8/11" "11/11" 0.367384 0.345984 0.34841 0.305606 0.339726 0.401953 0.331201 0.385951 0.472704 0.375692 0.403555 0.365765 0.401971 0.356926 803.467 305.441 71.7745 128.514
"15/18" "15/19" "21/22" "12/16" "28/30" "17/18" "12/12" "11/12" "8/10" "11/13" "6/8" "8/10" "10/12" "15/16" "16/18" "21/23" "13/14" "32.2/32.2" "12/13" "12/13" "11/11" "10/11" "12/14" "5/8" "8/11" "11/11" 0.302061 0.265863 0.325201 0.333435 0.285855 0.294778 0.265735 0.302452 0.280813 0.258383 0.272249 0.293653 0.30694 0.255558 341.252 285.113 48.0234 137.98
"15/18" "15/19" "22/23" "12/16" "28/30" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "10/12" "15/16" "16/18" "21/23" "13/14" "32.2/32.2" "12/13" "12/13" "11/11" "10/11" "12/14" "8/8" "8/11" "11/11" 0.163674 0.029468 0.145302 0.145042 0.0883321 0.0954388 0.0946419 0.127947 0.0559097 0.0647201 0.0750596 0.113954 0.0547007 0.0704301 277.009 2271.03 7.08577 81.3229
"15/18" "15/19" "21/22" "12/16" "28/30" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "10/12" "15/16" "16/18" "21/23" "13/14" "32.2/32.2" "12/13" "12/13" "11/11" "10/11" "12/14" "8/8" "8/11" "11/11" 0.130296 0.114687 0.150777 0.126526 0.132585 0.17745 0.126276 0.157428 0.148974 0.120483 0.101724 0.107384 0.142606 0.141289 186.511 518.408 20.2151 117.783
"15/18" "15/19" "21/22" "12/16" "28/30" "12/17" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "10/12" "15/16" "16/18" "21/23" "13/14" "32.2/32.2" "13/18" "12/13" "11/11" "10/11" "12/14" "8/8" "8/11" "11/11" 0.0967051 0.0828942 0.160277 0.0890314 0.0961057 0.167967 0.0751082 0.117308 0.100639 0.0826933 0.0714467 0.100305 0.112298 0.116175 191.037 635.052 16.1579 116.317
"15/18" "15/19" "21/22" "12/16" "28/30" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "10/12" "15/16" "16/18" "21/23" "13/14" "30/32.2" "12/13" "12/13" "11/11" "10/11" "12/14" "8/8" "8/11" "11/11" 0.0915482 0.0738261 0.0890699 0.122869 0.0467031 0.0733529 0.130413 0.114243 0.139387 0.0901036 0.0651305 0.060463 0.074598 0.102547 419.549 1910.44 13.6504 111.712
"15/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "10/12" "15/16" "16/18" "21/23" "13/14" "30/30" "12/13" "12/13" "11/11" "10/11" "12/14" "8/8" "8/11" "11/11" 0.127349 0.104529 0.144183 0.103767 0.161112 0.132137 0.0755699 0.114649 0.146632 0.149854 0.147254 0.141077 0.126371 0.13395 406.688 1114.12 20.2151 125.235
"15/18" "15/19" "21/22" "12/16" "32.2/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "10/12" "15/16" "16/18" "21/23" "13/14" "28/30" "12/13" "12/13" "11/11" "10/11" "12/14" "8/8" "8/11" "11/11" 0.328998 0.377497 0.370313 0.320764 0.330614 0.309609 0.364449 0.309748 0.326492 0.322284 0.298663 0.347916 0.304373 0.328718 964.869 510.404 65.2099 132.124
"15/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "10/12" "15/16" "16/18" "21/23" "13/14" "30/30" "12/13" "12/13" "11/11" "10/11" "12/14" "8/8" "8/11" "11/11" 0.300496 0.411964 0.340385 0.267886 0.378006 0.366215 0.3746 0.316485 0.311586 0.359453 0.358435 0.361777 0.320165 0.33246 1654.76 843.194 67.7174 134.961
"15/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "10/12" "15/16" "16/18" "21/23" "13/14" "30/30" "12/13" "12/13" "11/11" "10/11" "12/14" "8/8" "8/11" "10/11" 0.201007 0.185278 0.198063 0.193382 0.21088 0.164357 0.13811 0.186988 0.182068 0.195424 0.186846 0.199112 0.231593 0.199249 874.488 1185.74 33.3444 130.987
"15/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "13/14" "5/6" "8/10" "10/12" "15/16" "16/18" "21/23" "13/14" "30/30" "12/13" "12/13" "11/11" "10/11" "11/12" "8/8" "8/11" "11/11" 0.151397 0.155551 0.171597 0.154689 0.130342 0.126978 0.134489 0.172173 0.115795 0.151704 0.140205 0.179518 0.130837 0.146667 378.245 894.235 22.7225 127.385
"15/18" "15/19" "21/23" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "10/12" "15/16" "16/18" "22/23" "13/14" "30/30" "12/13" "12/13" "11/11" "10/11" "12/14" "8/8" "8/11" "11/11" 0.403453 0.394701 0.380025 0.428445 0.483326 0.448308 0.38805 0.403242 0.424531 0.407858 0.330224 0.413083 0.359976 0.405381 2483.53 498.783 84.9038 124.071
"15/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "10/12" "15/16" "16/18" "21/23" "13/14" "30/30" "12/13" "12/13" "11/11" "8/11" "12/14" "8/8" "8/11" "11/11" 0.282494 0.251971 0.212349 0.298017 0.251483 0.231845 0.293517 0.221505 0.180207 0.290431 0.27237 0.224078 0.23106 0.217157 473.272 604.805 37.4016 132.226
"15/18" "15/19" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "10/12" "15/16" "16/18" "21/23" "13/14" "28/30" "12/13" "12/13" "11/11" "10/11" "12/14" "8/8" "8/11" "11/11" 0.089182 0.134712 0.123471 0.133235 0.126032 0.144676 0.151326 0.129342 0.121219 0.138865 0.172283 0.147684 0.099985 0.133562 177.873 610.967 20.2151 125.651
"15/18" "15/19" "21/22" "12/14" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "10/12" "15/16" "16/18" "21/23" "13/16" "30/30" "12/13" "12/13" "11/11" "10/11" "12/14" "8/8" "8/11" "11/11" 0.287304 0.224587 0.231374 0.315577 0.266784 0.319012 0.254846 0.335591 0.280743 0.33494 0.271799 0.260745 0.292383 0.275111 2953.56 2346.32 52.0806 135.592
"15/18" "15/19" "21/22" "12/16" "28/28" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "10/12" "15/16" "16/18" "21/23" "13/14" "30/32.2" "12/13" "12/13" "11/11" "10/11" "12/14" "8/8" "8/11" "11/11" 0.247903 0.22056 0.257685 0.209637 0.158117 0.21996 0.272507 0.307512 0.244454 0.198913 0.211314 0.204904 0.204189 0.219325 326.53 478.973 37.4016 130.569
"15/18" "15/19" "21/22" "12/16" "28/32.2" "12/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "10/12" "15/16" "16/18" "21/23" "13/14" "30/30" "13/17" "12/13" "11/11" "10/11" "12/14" "8/8" "8/11" "11/11" 0.445932 0.397755 0.449438 0.358322 0.436895 0.435781 0.450664 0.408333 0.468613 0.522257 0.415592 0.423057 0.40879 0.42988 3621.19 420.303 88.961 117.657
"15/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/13" "11/12" "8/10" "11/13" "5/6" "8/10" "10/12" "15/16" "16/18" "21/23" "13/14" "30/30" "12/13" "12/12" "11/11" "10/11" "12/14" "8/8" "8/11" "11/11" 0.414285 0.446553 0.445385 0.421398 0.442439 0.420187 0.396485 0.392159 0.409791 0.39086 0.493914 0.393694 0.420294 0.417248 722.177 120.014 86.4535 120.349
"15/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "10/12" "15/16" "16/18" "21/23" "13/14" "30/30" "12/13" "12/13" "11/11" "11/11" "12/14" "8/8" "8/11" "11/11" 0.429154 0.404167 0.338886 0.382832 0.410407 0.380682 0.386072 0.434422 0.416807 0.402142 0.394144 0.454994 0.38606 0.387756 232.91 73.9616 79.8889 125.561
"15/18" "15/19" "21/22" "12/13" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "10/12" "15/16" "16/18" "21/23" "14/16" "30/30" "12/13" "12/13" "11/11" "10/11" "12/14" "8/8" "8/11" "11/11" 0.368354 0.427658 0.35622 0.425246 0.372617 0.45217 0.386518 0.331705 0.39398 0.422552 0.325484 0.372594 0.421583 0.396869 1976.88 429.056 82.3964 124.7
"15/18" "15/19" "22/23" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "10/12" "15/16" "16/18" "21/23" "13/14" "30/30" "12/13" "12/13" "11/11" "10/11" "12/14" "8/8" "8/11" "11/11" 0.167908 0.100221 0.125234 0.14517 0.144349 0.16048 0.0847633 0.138846 0.132645 0.169433 0.199456 0.165712 0.147762 0.138099 602.027 1728.78 20.2151 120.925
"15/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "11/11" "10/12" "15/16" "16/18" "21/23" "13/14" "30/30" "12/13" "12/13" "11/11" "10/11" "12/14" "8/8" "8/10" "11/11" 0.218929 0.234414 0.319188 0.219771 0.248955 0.210775 0.222866 0.263089 0.297249 0.231002 0.28048 0.258903 0.286235 0.256395 2456.33 2300.53 48.0234 137.379
"15/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "10/12" "15/16" "16/18" "23/23" "13/14" "30/30" "12/13" "12/13" "11/11" "10/11" "12/14" "8/8" "8/11" "11/11" 0.0524234 0.103091 0.0964216 0.187239 0.105385 0.0901129 0.112787 0.14257 0.0880018 0.0787062 0.100875 0.146599 0.0772378 0.084994 415.129 2411.34 9.59324 93.5108
"15/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "10/12" "15/16" "16/18" "21/23" "13/14" "30/30" "12/13" "12/13" "12/12" "10/11" "12/14" "8/8" "8/11" "11/11" 0.456784 0.401739 0.441101 0.435043 0.417118 0.443332 0.45724 0.4505 0.47022 0.437672 0.495516 0.470789 0.523219 0.438544 2030.6 191.541 90.5107 115.598
"15/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/8" "8/10" "10/12" "15/16" "16/18" "21/23" "13/14" "30/30" "12/13" "12/13" "11/11" "10/11" "12/14" "5/6" "8/11" "11/11" 0.415153 0.469982 0.391949 0.377636 0.400737 0.414446 0.35625 0.414074 0.470391 0.401508 0.417961 0.390361 0.441298 0.413659 142.344 15.2135 86.4535 122.126
"15/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/11" "11/13" "5/6" "8/10" "10/12" "15/16" "16/18" "21/23" "13/14" "30/30" "12/13" "12/13" "11/11" "10/10" "12/14" "8/8" "8/11" "11/11" 0.0378026 0.0448183 0.0613876 0.119752 0.0395903 0.0325697 0.087827 0.0419105 0.0474897 0.099248 0.0803364 0.0625617 0.0363509 0.0471556 32.4482 555.04 5.53606 92.6575
"15/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/11" "11/13" "5/6" "8/10" "10/12" "15/16" "16/18" "21/23" "13/14" "30/30" "12/13" "12/13" "11/11" "8/10" "12/14" "8/8" "8/11" "11/11" 0.330734 0.299673 0.270503 0.378238 0.340997 0.322589 0.326209 0.357022 0.288224 0.274781 0.234406 0.287441 0.336037 0.31011 278.253 161.73 61.1527 134.82
"15/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "10/12" "15/16" "16/18" "21/23" "13/14" "30/30" "12/13" "12/13" "11/11" "10/11" "12/14" "8/8" "8/11" "11/11" 0.0677938 0.0291843 0.0627527 0.0413381 0.0720362 0.0456766 0.0334586 0.0465338 0.0149107 0.0211224 0.0454638 0.0367458 0.0710669 0.038908 49.7828 1248.14 5.53606 113.048
"15/18" "18/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "10/12" "15/16" "15/16" "21/23" "13/14" "30/30" "12/13" "12/13" "11/11" "10/11" "12/14" "8/8" "8/11" "11/11" 0.258029 0.233486 0.255929 0.266012 0.25115 0.257405 0.253828 0.234754 0.26624 0.277719 0.279792 0.216202 0.258415 0.25035 393.531 395.492 45.5159 134.299
"15/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/11" "11/13" "5/6" "8/10" "10/12" "15/16" "16/18" "21/23" "13/14" "30/30" "12/13" "12/13" "11/11" "8/10" "12/14" "8/8" "8/11" "11/11" 0.206268 0.130151 0.206389 0.117808 0.116655 0.133791 0.114358 0.107852 0.188284 0.0603003 0.116835 0.166119 0.172498 0.132956 530.853 1645.71 17.7076 109.955
"15/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/11" "10/12" "15/16" "16/18" "21/23" "13/14" "30/30" "12/13" "12/13" "11/11" "10/11" "12/14" "8/8" "10/11" "11/11" 0.265695 0.282563 0.304565 0.334161 0.29937 0.360127 0.313512 0.336538 0.312397 0.294084 0.340643 0.400729 0.271924 0.312066 2417.92 1356.31 61.1527 133.604
"15/16" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "11/12" "16/18" "16/18" "21/23" "13/14" "30/30" "12/13" "12/13" "11/11" "10/11" "12/14" "8/8" "8/11" "10/10" 0.152252 0.157106 0.149576 0.218643 0.172238 0.217827 0.211743 0.216856 0.193853 0.138284 0.205481 0.156075 0.213219 0.181695 1239.58 2299.59 29.2872 128.398
"15/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "10/12" "15/16" "16/18" "21/23" "13/14" "30/30" "12/13" "12/13" "11/11" "10/11" "12/14" "8/8" "8/11" "11/11" 0.290476 0.32132 0.378227 0.315575 0.39066 0.275672 0.344196 0.294038 0.331452 0.312388 0.277877 0.309272 0.374612 0.325887 1986.71 1050.06 65.2099 133.821
"15/18" "15/19" "21/22" "12/16" "28/32.2" "13/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "30/30" "12/17" "12/13" "11/11" "10/11" "12/14" "8/8" "8/11" "10/10" 0.367093 0.474312 0.351598 0.395603 0.395287 0.375779 0.388295 0.360006 0.421599 0.43325 0.443971 0.399697 0.396706 0.410128 518.197 92.3276 84.9038 121.676
"15/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/11" "8/10" "11/13" "5/6" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "30/30" "12/13" "12/13" "12/12" "10/11" "12/14" "8/8" "8/11" "10/10" 0.14435 0.0956664 0.117433 0.145073 0.153125 0.145583 0.175853 0.178654 0.143114 0.114633 0.135658 0.151242 0.16831 0.151479 213.628 484.757 22.7225 122.681
"15/18" "15/19" "21/22" "12/16" "28/32.2" "13/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "30/30" "12/17" "12/13" "11/11" "10/11" "12/14" "8/8" "8/11" "10/10" 0.492158 0.497793 0.451351 0.495766 0.543194 0.494318 0.420426 0.47846 0.467095 0.47704 0.459383 0.472542 0.467169 0.471367 2510.02 50.6692 97.0754 108.748
"15/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "30/30" "12/13" "12/13" "11/11" "10/11" "12/14" "5/8" "8/11" "10/10" 0.237551 0.268166 0.29238 0.254665 0.250763 0.270667 0.256187 0.244051 0.183278 0.258343 0.231568 0.262414 0.320085 0.250883 1579.66 1542.59 45.5159 133.921
"15/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/11" "11/13" "5/6" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "30/30" "12/13" "12/13" "11/11" "8/10" "12/14" "8/8" "8/11" "10/10" 0.410365 0.354852 0.384667 0.398475 0.354575 0.254347 0.397795 0.336495 0.368522 0.382576 0.355398 0.370682 0.37639 0.351995 3660.24 1410.06 71.7745 131.292
"15/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "13/13" "11/12" "8/10" "11/13" "5/6" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "30/30" "12/13" "12/12" "11/11" "10/11" "12/14" "8/8" "8/11" "10/10" 0.212131 0.214038 0.254704 0.271246 0.144748 0.217328 0.278215 0.233536 0.187133 0.160189 0.236977 0.203219 0.246701 0.217488 191.154 244.888 37.4016 131.971
"15/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "6/8" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "30/30" "12/13" "12/13" "11/11" "10/11" "12/14" "5/8" "8/11" "10/10" 0.179805 0.217438 0.232949 0.200381 0.304214 0.239045 0.254012 0.222018 0.214697 0.211309 0.291269 0.227949 0.260442 0.229432 702.781 761.254 41.4587 136.884
"15/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/11" "8/10" "11/13" "5/6" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "30/30" "12/13" "12/13" "11/12" "10/11" "12/14" "8/8" "8/11" "10/10" 0.103787 0.0877681 0.055922 0.079593 0.0671801 0.0942707 0.0674551 0.0826927 0.0844447 0.0443113 0.0564076 0.0749322 0.0979413 0.0769546 106.508 709.056 9.59324 104.073
"15/18" "16/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "11/12" "15/16" "15/18" "21/23" "13/14" "30/30" "12/13" "12/13" "11/11" "10/11" "12/14" "8/8" "8/11" "10/10" 0.122933 0.12962 0.15816 0.156804 0.113731 0.0962094 0.127599 0.135479 0.0980486 0.0800244 0.0874497 0.150091 0.157233 0.120156 500.106 1731.17 16.1579 111.994
"15/18" "15/19" "21/22" "12/16" "28/32.2" "13/17" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "30/30" "12/18" "12/13" "11/11" "10/11" "12/14" "8/8" "8/11" "10/10" 0.176168 0.158215 0.233123 0.138866 0.132749 0.133387 0.133571 0.171564 0.183506 0.227532 0.161332 0.157978 0.153972 0.165063 547.081 1120.36 26.7797 131.401
"15/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "30/30" "12/13" "12/13" "11/12" "10/11" "12/14" "8/8" "8/11" "10/10" 0.14112 0.104951 0.107905 0.0777224 0.16502 0.116511 0.10429 0.0559696 0.0859573 0.0731791 0.0877372 0.0648735 0.07542 0.0909949 107.233 587.182 12.1007 111.892
"15/18" "15/19" "21/23" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "11/12" "15/16" "16/18" "21/22" "13/14" "30/30" "12/13" "12/13" "11/11" "10/11" "12/14" "8/8" "8/11" "10/10" 0.225526 0.259717 0.212721 0.285134 0.263644 0.296472 0.24542 0.272578 0.242341 0.262581 0.27788 0.248339 0.184667 0.251454 1831.95 1834.91 45.5159 133.518
"15/18" "16/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/12" "8/10" "11/13" "5/6" "8/10" "11/12" "15/16" "15/18" "21/23" "13/14" "30/30" "12/13" "12/13" "11/11" "10/11" "12/14" "8/8" "8/11" "10/10" 0.0312608 0.0218565 0.0458114 0.0656542 0.0389011 0.0344803 0.022203 0.0418095 0.0405088 0.0609799 0.0216126 0.0294154 0.0251773 0.0227862 8.16638 912.055 3.02859 87.9984
"15/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "13/13" "11/11" "8/10" "11/13" "5/8" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "30/30" "12/13" "12/12" "12/12" "10/11" "12/14" "6/6" "8/11" "10/11" 0.340152 0.286298 0.394109 0.304422 0.392508 0.374133 0.401881 0.374805 0.417882 0.381896 0.385965 0.369146 0.376052 0.384853 2136.92 541.682 79.8889 127.096
"15/18" "16/18" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/11" "8/10" "11/13" "5/6" "8/10" "11/12" "15/16" "15/19" "21/23" "13/14" "30/30" "12/13" "12/13" "12/12" "10/11" "12/14" "8/8" "8/11" "10/11" 0.29396 0.282589 0.306751 0.242669 0.357036 0.258508 0.305488 0.365485 0.312302 0.222566 0.267618 0.226269 0.267983 0.29 973.816 720.788 57.0955 138.337
"15/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/11" "11/11" "11/13" "5/6" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "30/30" "12/13" "12/13" "12/12" "8/10" "12/14" "8/8" "8/11" "10/11" 0.285862 0.34824 0.288718 0.322025 0.360151 0.2666 0.402884 0.315724 0.331582 0.311217 0.349402 0.355475 0.259019 0.306198 841.496 510.445 61.1527 137.298
"15/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/11" "8/10" "11/13" "5/6" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "30/30" "12/13" "12/13" "12/12" "10/11" "12/14" "8/8" "8/11" "10/10" 0.493534 0.513971 0.470965 0.509688 0.513333 0.415978 0.466574 0.47288 0.472184 0.429216 0.460396 0.47323 0.446448 0.454907 900.533 35.599 93.0182 111.261
"15/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/13" "11/11" "8/10" "11/13" "5/6" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "30/30" "12/13" "13/13" "12/12" "10/11" "12/14" "8/8" "8/11" "10/10" 0.36174 0.394004 0.373286 0.429825 0.378836 0.445753 0.375046 0.391377 0.360269 0.353743 0.418929 0.404077 0.443541 0.396787 3232.61 744.45 82.3964 124.742
"15/18" "15/19" "21/22" "13/14" "28/32.2" "17/18" "12/12" "11/11" "8/10" "11/13" "5/6" "8/10" "11/12" "15/16" "16/18" "21/23" "12/16" "30/30" "12/13" "12/13" "12/12" "10/11" "12/14" "8/8" "8/11" "10/10" 0.270639 0.213559 0.230009 0.247559 0.286093 0.208973 0.274844 0.270202 0.28765 0.294026 0.286442 0.312586 0.262242 0.249582 1188.28 1251.49 45.5159 134.846
"15/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/11" "8/11" "11/13" "5/6" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "30/30" "12/13" "12/13" "12/12" "10/11" "12/14" "8/8" "8/11" "10/10" 0.360104 0.303342 0.302143 0.235177 0.292856 0.274365 0.258868 0.309594 0.235916 0.29784 0.305323 0.289692 0.273189 0.291182 863.837 620.653 57.0955 137.552
"15/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/13" "11/11" "8/10" "11/13" "5/6" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "30/30" "12/13" "12/12" "12/12" "10/11" "12/14" "8/8" "8/11" "10/10" 0.0466976 0.107556 0.0643597 0.118431 0.127115 0.069639 0.0578431 0.0741095 0.0836229 0.0825205 0.129908 0.12627 0.0680984 0.0721622 246.877 1796.8 9.59324 111.489
"15/18" "15/19" "21/22" "12/16" "30/32.2" "17/18" "12/12" "11/11" "8/10" "11/13" "5/6" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "28/28" "12/13" "12/13" "12/12" "10/11" "12/14" "8/8" "8/11" "10/10" 0.398997 0.355887 0.389746 0.411607 0.396889 0.310206 0.316195 0.349658 0.352567 0.397442 0.346519 0.412529 0.355477 0.38046 1277.13 348.221 78.3392 126.939
"15/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/11" "8/10" "11/13" "5/6" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "30/30" "12/13" "12/13" "11/12" "10/11" "12/14" "8/8" "8/11" "10/10" 0.297884 0.304537 0.330933 0.337257 0.31184 0.319841 0.367706 0.33037 0.3463 0.321002 0.338256 0.356687 0.35488 0.323683 482.88 258.367 65.2099 135.163
"15/18" "15/19" "21/22" "12/16" "28/32.2" "13/18" "12/12" "11/11" "8/10" "11/13" "5/6" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "30/30" "12/17" "12/13" "12/12" "10/11" "12/14" "8/8" "8/11" "10/10" 0.403299 0.398467 0.387729 0.464639 0.416027 0.49697 0.434651 0.311516 0.55163 0.429996 0.423676 0.417721 0.406631 0.426263 1718.82 233.917 88.961 119.393
"15/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "12/12" "11/11" "8/10" "11/13" "6/8" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "30/30" "12/13" "12/13" "12/12" "10/11" "12/14" "5/8" "8/11" "10/10" 0.181427 0.278165 0.266081 0.241665 0.230973 0.220321 0.21094 0.193811 0.273692 0.226791 0.223982 0.261593 0.265931 0.215165 1278.66 1660.11 37.4016 133.778
"15/18" "15/19" "21/22" "12/16" "28/32.2" "17/18" "13/13" "11/11" "8/10" "11/13" "5/6" "8/10" "11/12" "15/16" "16/18" "21/23" "13/14" "30/30" "12/13" "12/13" "12/12" "10/11" "12/14" "8/8" "8/11" "10/10" 0.0309143 0.102966 0.0620961 0.0568265 0.0826221 0.0694023 0.0796405 0.0693353 0.0515061 0.0886674 0.076012 0.0504595 0.0245109 0.0618905 300.567 2735.03 7.08577 93.2454
